num_participants,ALAND,region,individuals_income_below_185_percent_poverty_level,total_snap_recipient_households_white,total_snap_recipient_households_black_or_african_american,total_snap_recipient_households_american_indian_and_alaska_native,total_snap_recipient_households_asian,total_snap_recipient_households_native_hawaiian_and_other_pacific_islander,total_snap_recipient_households_hispanic_or_latino_origin,total_population_non_hispanic_or_latino_origin,total_lep_households
19,187722681,East,467,73,0,0,0,0,0,73,0
19,187722681,East,467,73,0,0,0,0,0,73,0
19,187722681,East,467,73,0,0,0,0,0,73,0
14,187722681,East,467,73,0,0,0,0,0,73,0
14,187722681,East,467,73,0,0,0,0,0,73,0
14,187722681,East,467,73,0,0,0,0,0,73,0
14,187722681,East,467,73,0,0,0,0,0,73,0
19,187722681,East,467,73,0,0,0,0,0,73,0
19,187722681,East,467,73,0,0,0,0,0,73,0
19,187722681,East,467,73,0,0,0,0,0,73,0
19,187722681,East,467,73,0,0,0,0,0,73,0
19,187722681,East,467,73,0,0,0,0,0,73,0
19,187722681,East,467,73,0,0,0,0,0,73,0
19,187722681,East,467,73,0,0,0,0,0,73,0
19,187722681,East,467,73,0,0,0,0,0,73,0
19,187722681,East,467,73,0,0,0,0,0,73,0
19,187722681,East,467,73,0,0,0,0,0,73,0
19,187722681,East,467,73,0,0,0,0,0,73,0
19,187722681,East,467,73,0,0,0,0,0,73,0
11,187722681,East,467,73,0,0,0,0,0,73,0
11,187722681,East,467,73,0,0,0,0,0,73,0
11,187722681,East,467,73,0,0,0,0,0,73,0
11,187722681,East,467,73,0,0,0,0,0,73,0
22,3685629,South,1390,190,112,0,0,0,0,302,0
22,3685629,South,1390,190,112,0,0,0,0,302,0
21,3685629,South,1390,190,112,0,0,0,0,302,0
21,3685629,South,1390,190,112,0,0,0,0,302,0
22,3685629,South,1390,190,112,0,0,0,0,302,0
22,3685629,South,1390,190,112,0,0,0,0,302,0
22,3685629,South,1390,190,112,0,0,0,0,302,0
20,3685629,South,1390,190,112,0,0,0,0,302,0
25,3685629,South,1390,190,112,0,0,0,0,302,0
25,3685629,South,1390,190,112,0,0,0,0,302,0
24,3685629,South,1390,190,112,0,0,0,0,302,0
25,3685629,South,1390,190,112,0,0,0,0,302,0
25,3685629,South,1390,190,112,0,0,0,0,302,0
24,3685629,South,1390,190,112,0,0,0,0,302,0
25,3685629,South,1390,190,112,0,0,0,0,302,0
24,3685629,South,1390,190,112,0,0,0,0,302,0
18,3685629,South,1390,190,112,0,0,0,0,302,0
18,3685629,South,1390,190,112,0,0,0,0,302,0
18,3685629,South,1390,190,112,0,0,0,0,302,0
17,3685629,South,1390,190,112,0,0,0,0,302,0
18,3685629,South,1390,190,112,0,0,0,0,302,0
17,3685629,South,1390,190,112,0,0,0,0,302,0
18,3685629,South,1390,190,112,0,0,0,0,302,0
18,3685629,South,1390,190,112,0,0,0,0,302,0
21,3685629,South,1390,190,112,0,0,0,0,302,0
21,3685629,South,1390,190,112,0,0,0,0,302,0
19,3685629,South,1390,190,112,0,0,0,0,302,0
20,3685629,South,1390,190,112,0,0,0,0,302,0
21,3685629,South,1390,190,112,0,0,0,0,302,0
20,3685629,South,1390,190,112,0,0,0,0,302,0
21,3685629,South,1390,190,112,0,0,0,0,302,0
20,3685629,South,1390,190,112,0,0,0,0,302,0
10,3685629,South,1390,190,112,0,0,0,0,302,0
10,3685629,South,1390,190,112,0,0,0,0,302,0
11,3685629,South,1390,190,112,0,0,0,0,302,0
11,3685629,South,1390,190,112,0,0,0,0,302,0
11,3685629,South,1390,190,112,0,0,0,0,302,0
11,3685629,South,1390,190,112,0,0,0,0,302,0
11,3685629,South,1390,190,112,0,0,0,0,302,0
8,3685629,South,1390,190,112,0,0,0,0,302,0
19,3685629,South,1390,190,112,0,0,0,0,302,0
19,3685629,South,1390,190,112,0,0,0,0,302,0
19,3685629,South,1390,190,112,0,0,0,0,302,0
18,3685629,South,1390,190,112,0,0,0,0,302,0
19,3685629,South,1390,190,112,0,0,0,0,302,0
18,3685629,South,1390,190,112,0,0,0,0,302,0
19,3685629,South,1390,190,112,0,0,0,0,302,0
19,3685629,South,1390,190,112,0,0,0,0,302,0
7,60684873,South,1025,283,18,13,0,0,0,322,6
6,60684873,South,1025,283,18,13,0,0,0,322,6
6,60684873,South,1025,283,18,13,0,0,0,322,6
6,60684873,South,1025,283,18,13,0,0,0,322,6
7,60684873,South,1025,283,18,13,0,0,0,322,6
8,60684873,South,1025,283,18,13,0,0,0,322,6
7,60684873,South,1025,283,18,13,0,0,0,322,6
7,60684873,South,1025,283,18,13,0,0,0,322,6
8,60684873,South,1025,283,18,13,0,0,0,322,6
8,60684873,South,1025,283,18,13,0,0,0,322,6
5,33275369,East,1405,455,0,0,0,0,0,455,14
15,2934966,East,3672,203,0,0,0,0,0,203,13
14,2934966,East,3672,203,0,0,0,0,0,203,13
14,2934966,East,3672,203,0,0,0,0,0,203,13
15,2934966,East,3672,203,0,0,0,0,0,203,13
16,2934966,East,3672,203,0,0,0,0,0,203,13
11,2934966,East,3672,203,0,0,0,0,0,203,13
16,2934966,East,3672,203,0,0,0,0,0,203,13
16,2934966,East,3672,203,0,0,0,0,0,203,13
21,46126379,East,1902,374,0,0,0,0,7,374,19
20,46126379,East,1902,374,0,0,0,0,7,374,19
21,46126379,East,1902,374,0,0,0,0,7,374,19
21,46126379,East,1902,374,0,0,0,0,7,374,19
19,46126379,East,1902,374,0,0,0,0,7,374,19
20,46126379,East,1902,374,0,0,0,0,7,374,19
20,46126379,East,1902,374,0,0,0,0,7,374,19
21,46126379,East,1902,374,0,0,0,0,7,374,19
21,46126379,East,1902,374,0,0,0,0,7,374,19
19,46126379,East,1902,374,0,0,0,0,7,374,19
20,46126379,East,1902,374,0,0,0,0,7,374,19
20,46126379,East,1902,374,0,0,0,0,7,374,19
20,46126379,East,1902,374,0,0,0,0,7,374,19
18,46126379,East,1902,374,0,0,0,0,7,374,19
17,312181887,South,1176,270,7,0,0,0,0,281,0
17,312181887,South,1176,270,7,0,0,0,0,281,0
16,312181887,South,1176,270,7,0,0,0,0,281,0
15,312181887,South,1176,270,7,0,0,0,0,281,0
15,312181887,South,1176,270,7,0,0,0,0,281,0
16,312181887,South,1176,270,7,0,0,0,0,281,0
15,312181887,South,1176,270,7,0,0,0,0,281,0
17,312181887,South,1176,270,7,0,0,0,0,281,0
17,312181887,South,1176,270,7,0,0,0,0,281,0
16,312181887,South,1176,270,7,0,0,0,0,281,0
15,312181887,South,1176,270,7,0,0,0,0,281,0
17,312181887,South,1176,270,7,0,0,0,0,281,0
16,312181887,South,1176,270,7,0,0,0,0,281,0
16,312181887,South,1176,270,7,0,0,0,0,281,0
5,49779882,South,1194,45,188,0,0,0,8,225,0
3,49779882,South,1194,45,188,0,0,0,8,225,0
5,49779882,South,1194,45,188,0,0,0,8,225,0
15,9663184,East,1413,354,0,0,0,0,0,354,0
14,9663184,East,1413,354,0,0,0,0,0,354,0
14,9663184,East,1413,354,0,0,0,0,0,354,0
14,9663184,East,1413,354,0,0,0,0,0,354,0
14,9663184,East,1413,354,0,0,0,0,0,354,0
13,9663184,East,1413,354,0,0,0,0,0,354,0
13,9663184,East,1413,354,0,0,0,0,0,354,0
13,9663184,East,1413,354,0,0,0,0,0,354,0
13,9663184,East,1413,354,0,0,0,0,0,354,0
13,9663184,East,1413,354,0,0,0,0,0,354,0
14,9663184,East,1413,354,0,0,0,0,0,354,0
14,9663184,East,1413,354,0,0,0,0,0,354,0
14,9663184,East,1413,354,0,0,0,0,0,354,0
14,9663184,East,1413,354,0,0,0,0,0,354,0
14,9663184,East,1413,354,0,0,0,0,0,354,0
15,9663184,East,1413,354,0,0,0,0,0,354,0
15,9663184,East,1413,354,0,0,0,0,0,354,0
15,9663184,East,1413,354,0,0,0,0,0,354,0
15,9663184,East,1413,354,0,0,0,0,0,354,0
15,9663184,East,1413,354,0,0,0,0,0,354,0
16,9663184,East,1413,354,0,0,0,0,0,354,0
16,9663184,East,1413,354,0,0,0,0,0,354,0
16,9663184,East,1413,354,0,0,0,0,0,354,0
16,9663184,East,1413,354,0,0,0,0,0,354,0
16,9663184,East,1413,354,0,0,0,0,0,354,0
16,12909750,East,1326,312,17,0,0,0,17,348,34
20,12909750,East,1326,312,17,0,0,0,17,348,34
20,12909750,East,1326,312,17,0,0,0,17,348,34
20,12909750,East,1326,312,17,0,0,0,17,348,34
20,12909750,East,1326,312,17,0,0,0,17,348,34
18,12909750,East,1326,312,17,0,0,0,17,348,34
15,12909750,East,1326,312,17,0,0,0,17,348,34
17,12909750,East,1326,312,17,0,0,0,17,348,34
13,3582147,Northwest,1282,292,18,0,0,0,41,292,0
15,3582147,Northwest,1282,292,18,0,0,0,41,292,0
11,3582147,Northwest,1282,292,18,0,0,0,41,292,0
12,3582147,Northwest,1282,292,18,0,0,0,41,292,0
8,3582147,Northwest,1282,292,18,0,0,0,41,292,0
11,3582147,Northwest,1282,292,18,0,0,0,41,292,0
13,3582147,Northwest,1282,292,18,0,0,0,41,292,0
10,3582147,Northwest,1282,292,18,0,0,0,41,292,0
10,3582147,Northwest,1282,292,18,0,0,0,41,292,0
6,3582147,Northwest,1282,292,18,0,0,0,41,292,0
12,3582147,Northwest,1282,292,18,0,0,0,41,292,0
9,3582147,Northwest,1282,292,18,0,0,0,41,292,0
10,3582147,Northwest,1282,292,18,0,0,0,41,292,0
7,3582147,Northwest,1282,292,18,0,0,0,41,292,0
9,3582147,Northwest,1282,292,18,0,0,0,41,292,0
13,3582147,Northwest,1282,292,18,0,0,0,41,292,0
14,3582147,Northwest,1282,292,18,0,0,0,41,292,0
8,3582147,Northwest,1282,292,18,0,0,0,41,292,0
13,3582147,Northwest,1282,292,18,0,0,0,41,292,0
7,3582147,Northwest,1282,292,18,0,0,0,41,292,0
10,3582147,Northwest,1282,292,18,0,0,0,41,292,0
8,3582147,Northwest,1282,292,18,0,0,0,41,292,0
8,3582147,Northwest,1282,292,18,0,0,0,41,292,0
12,3582147,Northwest,1282,292,18,0,0,0,41,292,0
9,3582147,Northwest,1282,292,18,0,0,0,41,292,0
7,3582147,Northwest,1282,292,18,0,0,0,41,292,0
10,3582147,Northwest,1282,292,18,0,0,0,41,292,0
6,3582147,Northwest,1282,292,18,0,0,0,41,292,0
9,3582147,Northwest,1282,292,18,0,0,0,41,292,0
9,3582147,Northwest,1282,292,18,0,0,0,41,292,0
8,3582147,Northwest,1282,292,18,0,0,0,41,292,0
12,245822838,South,894,148,0,8,0,0,0,159,2
12,245822838,South,894,148,0,8,0,0,0,159,2
12,245822838,South,894,148,0,8,0,0,0,159,2
12,245822838,South,894,148,0,8,0,0,0,159,2
12,245822838,South,894,148,0,8,0,0,0,159,2
12,245822838,South,894,148,0,8,0,0,0,159,2
11,12909750,East,1326,312,17,0,0,0,17,348,34
13,12909750,East,1326,312,17,0,0,0,17,348,34
10,12909750,East,1326,312,17,0,0,0,17,348,34
12,12909750,East,1326,312,17,0,0,0,17,348,34
7,12909750,East,1326,312,17,0,0,0,17,348,34
9,12909750,East,1326,312,17,0,0,0,17,348,34
11,12909750,East,1326,312,17,0,0,0,17,348,34
14,12909750,East,1326,312,17,0,0,0,17,348,34
15,46126379,East,1902,374,0,0,0,0,7,374,19
13,46126379,East,1902,374,0,0,0,0,7,374,19
17,46126379,East,1902,374,0,0,0,0,7,374,19
16,46126379,East,1902,374,0,0,0,0,7,374,19
14,46126379,East,1902,374,0,0,0,0,7,374,19
17,46126379,East,1902,374,0,0,0,0,7,374,19
17,46126379,East,1902,374,0,0,0,0,7,374,19
16,46126379,East,1902,374,0,0,0,0,7,374,19
23,199483411,East,854,140,0,0,0,0,0,140,0
22,199483411,East,854,140,0,0,0,0,0,140,0
21,199483411,East,854,140,0,0,0,0,0,140,0
22,199483411,East,854,140,0,0,0,0,0,140,0
21,199483411,East,854,140,0,0,0,0,0,140,0
23,199483411,East,854,140,0,0,0,0,0,140,0
21,199483411,East,854,140,0,0,0,0,0,140,0
23,199483411,East,854,140,0,0,0,0,0,140,0
9,8425285,East,1587,93,104,0,11,0,31,192,0
9,8425285,East,1587,93,104,0,11,0,31,192,0
9,8425285,East,1587,93,104,0,11,0,31,192,0
9,8425285,East,1587,93,104,0,11,0,31,192,0
9,8425285,East,1587,93,104,0,11,0,31,192,0
9,8425285,East,1587,93,104,0,11,0,31,192,0
9,8425285,East,1587,93,104,0,11,0,31,192,0
9,8425285,East,1587,93,104,0,11,0,31,192,0
16,8425285,East,1587,93,104,0,11,0,31,192,0
16,8425285,East,1587,93,104,0,11,0,31,192,0
16,8425285,East,1587,93,104,0,11,0,31,192,0
16,8425285,East,1587,93,104,0,11,0,31,192,0
16,8425285,East,1587,93,104,0,11,0,31,192,0
16,8425285,East,1587,93,104,0,11,0,31,192,0
16,8425285,East,1587,93,104,0,11,0,31,192,0
16,8425285,East,1587,93,104,0,11,0,31,192,0
16,8425285,East,1587,93,104,0,11,0,31,192,0
16,8425285,East,1587,93,104,0,11,0,31,192,0
16,8425285,East,1587,93,104,0,11,0,31,192,0
16,8425285,East,1587,93,104,0,11,0,31,192,0
16,8425285,East,1587,93,104,0,11,0,31,192,0
16,8425285,East,1587,93,104,0,11,0,31,192,0
16,8425285,East,1587,93,104,0,11,0,31,192,0
16,8425285,East,1587,93,104,0,11,0,31,192,0
18,8425285,East,1587,93,104,0,11,0,31,192,0
18,8425285,East,1587,93,104,0,11,0,31,192,0
18,8425285,East,1587,93,104,0,11,0,31,192,0
18,8425285,East,1587,93,104,0,11,0,31,192,0
18,8425285,East,1587,93,104,0,11,0,31,192,0
18,8425285,East,1587,93,104,0,11,0,31,192,0
18,8425285,East,1587,93,104,0,11,0,31,192,0
18,8425285,East,1587,93,104,0,11,0,31,192,0
9,8425285,East,1587,93,104,0,11,0,31,192,0
9,8425285,East,1587,93,104,0,11,0,31,192,0
9,8425285,East,1587,93,104,0,11,0,31,192,0
9,8425285,East,1587,93,104,0,11,0,31,192,0
9,8425285,East,1587,93,104,0,11,0,31,192,0
9,8425285,East,1587,93,104,0,11,0,31,192,0
9,8425285,East,1587,93,104,0,11,0,31,192,0
9,8425285,East,1587,93,104,0,11,0,31,192,0
14,10090327,East,1256,200,62,34,0,0,73,249,8
14,10090327,East,1256,200,62,34,0,0,73,249,8
14,10090327,East,1256,200,62,34,0,0,73,249,8
14,10090327,East,1256,200,62,34,0,0,73,249,8
14,10090327,East,1256,200,62,34,0,0,73,249,8
14,10090327,East,1256,200,62,34,0,0,73,249,8
12,10090327,East,1256,200,62,34,0,0,73,249,8
12,10090327,East,1256,200,62,34,0,0,73,249,8
12,10090327,East,1256,200,62,34,0,0,73,249,8
12,10090327,East,1256,200,62,34,0,0,73,249,8
12,10090327,East,1256,200,62,34,0,0,73,249,8
12,10090327,East,1256,200,62,34,0,0,73,249,8
12,10090327,East,1256,200,62,34,0,0,73,249,8
12,10090327,East,1256,200,62,34,0,0,73,249,8
12,10090327,East,1256,200,62,34,0,0,73,249,8
12,10090327,East,1256,200,62,34,0,0,73,249,8
12,10090327,East,1256,200,62,34,0,0,73,249,8
12,10090327,East,1256,200,62,34,0,0,73,249,8
12,10090327,East,1256,200,62,34,0,0,73,249,8
12,10090327,East,1256,200,62,34,0,0,73,249,8
12,10090327,East,1256,200,62,34,0,0,73,249,8
12,10090327,East,1256,200,62,34,0,0,73,249,8
12,10090327,East,1256,200,62,34,0,0,73,249,8
12,10090327,East,1256,200,62,34,0,0,73,249,8
12,303669191,South,1018,185,1,2,0,0,3,186,17
12,303669191,South,1018,185,1,2,0,0,3,186,17
12,303669191,South,1018,185,1,2,0,0,3,186,17
12,303669191,South,1018,185,1,2,0,0,3,186,17
12,303669191,South,1018,185,1,2,0,0,3,186,17
12,303669191,South,1018,185,1,2,0,0,3,186,17
12,303669191,South,1018,185,1,2,0,0,3,186,17
12,303669191,South,1018,185,1,2,0,0,3,186,17
10,10090327,East,1256,200,62,34,0,0,73,249,8
10,10090327,East,1256,200,62,34,0,0,73,249,8
10,10090327,East,1256,200,62,34,0,0,73,249,8
10,10090327,East,1256,200,62,34,0,0,73,249,8
10,10090327,East,1256,200,62,34,0,0,73,249,8
10,10090327,East,1256,200,62,34,0,0,73,249,8
10,10090327,East,1256,200,62,34,0,0,73,249,8
10,10090327,East,1256,200,62,34,0,0,73,249,8
10,10090327,East,1256,200,62,34,0,0,73,249,8
10,10090327,East,1256,200,62,34,0,0,73,249,8
10,10090327,East,1256,200,62,34,0,0,73,249,8
10,10090327,East,1256,200,62,34,0,0,73,249,8
12,10090327,East,1256,200,62,34,0,0,73,249,8
12,10090327,East,1256,200,62,34,0,0,73,249,8
12,10090327,East,1256,200,62,34,0,0,73,249,8
12,10090327,East,1256,200,62,34,0,0,73,249,8
12,10090327,East,1256,200,62,34,0,0,73,249,8
12,10090327,East,1256,200,62,34,0,0,73,249,8
13,10090327,East,1256,200,62,34,0,0,73,249,8
13,10090327,East,1256,200,62,34,0,0,73,249,8
13,10090327,East,1256,200,62,34,0,0,73,249,8
13,10090327,East,1256,200,62,34,0,0,73,249,8
13,10090327,East,1256,200,62,34,0,0,73,249,8
13,10090327,East,1256,200,62,34,0,0,73,249,8
17,303669191,South,1018,185,1,2,0,0,3,186,17
17,303669191,South,1018,185,1,2,0,0,3,186,17
17,303669191,South,1018,185,1,2,0,0,3,186,17
17,303669191,South,1018,185,1,2,0,0,3,186,17
17,303669191,South,1018,185,1,2,0,0,3,186,17
17,303669191,South,1018,185,1,2,0,0,3,186,17
17,303669191,South,1018,185,1,2,0,0,3,186,17
17,303669191,South,1018,185,1,2,0,0,3,186,17
12,303669191,South,1018,185,1,2,0,0,3,186,17
12,303669191,South,1018,185,1,2,0,0,3,186,17
12,303669191,South,1018,185,1,2,0,0,3,186,17
12,303669191,South,1018,185,1,2,0,0,3,186,17
12,303669191,South,1018,185,1,2,0,0,3,186,17
12,303669191,South,1018,185,1,2,0,0,3,186,17
12,303669191,South,1018,185,1,2,0,0,3,186,17
12,303669191,South,1018,185,1,2,0,0,3,186,17
14,10090327,East,1256,200,62,34,0,0,73,249,8
14,10090327,East,1256,200,62,34,0,0,73,249,8
14,10090327,East,1256,200,62,34,0,0,73,249,8
14,10090327,East,1256,200,62,34,0,0,73,249,8
14,10090327,East,1256,200,62,34,0,0,73,249,8
13,10090327,East,1256,200,62,34,0,0,73,249,8
13,10090327,East,1256,200,62,34,0,0,73,249,8
13,10090327,East,1256,200,62,34,0,0,73,249,8
13,10090327,East,1256,200,62,34,0,0,73,249,8
13,10090327,East,1256,200,62,34,0,0,73,249,8
12,10090327,East,1256,200,62,34,0,0,73,249,8
12,10090327,East,1256,200,62,34,0,0,73,249,8
12,10090327,East,1256,200,62,34,0,0,73,249,8
12,10090327,East,1256,200,62,34,0,0,73,249,8
23,44055316,South,1597,57,34,0,0,0,0,91,0
22,44055316,South,1597,57,34,0,0,0,0,91,0
22,44055316,South,1597,57,34,0,0,0,0,91,0
23,44055316,South,1597,57,34,0,0,0,0,91,0
21,44055316,South,1597,57,34,0,0,0,0,91,0
23,44055316,South,1597,57,34,0,0,0,0,91,0
23,44055316,South,1597,57,34,0,0,0,0,91,0
8,10090327,East,1256,200,62,34,0,0,73,249,8
8,10090327,East,1256,200,62,34,0,0,73,249,8
8,10090327,East,1256,200,62,34,0,0,73,249,8
8,10090327,East,1256,200,62,34,0,0,73,249,8
8,10090327,East,1256,200,62,34,0,0,73,249,8
21,44055316,South,1597,57,34,0,0,0,0,91,0
20,44055316,South,1597,57,34,0,0,0,0,91,0
21,44055316,South,1597,57,34,0,0,0,0,91,0
21,44055316,South,1597,57,34,0,0,0,0,91,0
20,44055316,South,1597,57,34,0,0,0,0,91,0
21,44055316,South,1597,57,34,0,0,0,0,91,0
21,44055316,South,1597,57,34,0,0,0,0,91,0
9,10090327,East,1256,200,62,34,0,0,73,249,8
